"id","s","birthDate","deathDate"
850196,"http://dbpedia.org/resource/Geeshie_Wiley",1908-11-14,1950-07-29
603989,"http://dbpedia.org/resource/Geeta_Dutt",1930-11-23,1972-07-20
29163059,"http://dbpedia.org/resource/Gegè_Di_Giacomo",1918-01-14,2005-04-01
243644,"http://dbpedia.org/resource/Gene_Ammons",1925-04-14,1974-08-06
579599,"http://dbpedia.org/resource/Gene_Austin",1900-06-24,1972-01-24
176742,"http://dbpedia.org/resource/Gene_Autry",1907-09-29,1998-10-02
846902,"http://dbpedia.org/resource/Gene_Clark",1944-11-17,1991-05-24
16324446,"http://dbpedia.org/resource/Gene_Conners",1930-12-28,2010-06-10
16553122,"http://dbpedia.org/resource/Gene_Gifford",1908-05-31,1970-11-12
1786159,"http://dbpedia.org/resource/Gene_Harris",1933-09-01,2000-01-16
196591,"http://dbpedia.org/resource/Gene_Krupa",1909-01-15,1973-10-16
28055714,"http://dbpedia.org/resource/Gene_Ludwig",1937-09-04,2010-07-14
4406377,"http://dbpedia.org/resource/Gene_MacLellan",1938-02-02,1995-01-19
6251784,"http://dbpedia.org/resource/Gene_McDaniels",1935-02-12,2011-07-29
15282299,"http://dbpedia.org/resource/Gene_Page",1939-09-13,1998-08-24
165935,"http://dbpedia.org/resource/Gene_Pitney",1940-02-17,2006-04-05
22726831,"http://dbpedia.org/resource/Gene_Rockwell",1944-12-27,1998-07-03
16933770,"http://dbpedia.org/resource/Gene_Rodgers",1910-03-05,1987-10-23
36842421,"http://dbpedia.org/resource/Gene_Rondo",1943-05-28,1994-06-12
16659761,"http://dbpedia.org/resource/Gene_Sedric",1907-06-17,1963-04-03
12585331,"http://dbpedia.org/resource/Gene_Summers",1939-01-03,2021-02-17
29366228,"http://dbpedia.org/resource/Gene_Taylor_(bassist)",1929-03-19,2001-12-22
165726,"http://dbpedia.org/resource/Gene_Vincent",1935-02-11,1971-10-12
2161955,"http://dbpedia.org/resource/Gene_de_Paul",1919-06-17,1988-02-27
29258082,"http://dbpedia.org/resource/General_Johnson_(musician)",1941-05-23,2010-10-13
19985327,"http://dbpedia.org/resource/Geneviève_Joy",1919-10-04,2009-11-27
67603651,"http://dbpedia.org/resource/Genji_Kuniyoshi",1930-06-10,2021-05-04
28145017,"http://dbpedia.org/resource/Gennaro_Manna",1715-12-12,1779-12-28
7723474,"http://dbpedia.org/resource/Genoa_Keawe",1918-10-31,2008-02-25
30817932,"http://dbpedia.org/resource/Geoff_Bradford_(musician)",1934-01-13,2014-03-24
140547,"http://dbpedia.org/resource/Geoff_Emerick",1945-12-05,2018-10-02
7276664,"http://dbpedia.org/resource/Geoff_Goddard",1937-11-19,2000-05-15
2831517,"http://dbpedia.org/resource/Geoff_Love",1917-09-04,1991-07-08
4872500,"http://dbpedia.org/resource/Geoff_Mack",1922-12-20,2017-07-21
2927189,"http://dbpedia.org/resource/Geoff_Nicholls",1944-02-29,2017-01-28
4558042,"http://dbpedia.org/resource/Geoff_Stephens",1934-10-01,2020-12-24
2960907,"http://dbpedia.org/resource/Geoffrey_Burgon",1941-07-15,2010-09-21
11204401,"http://dbpedia.org/resource/Georg_Danzer",1946-10-07,2007-06-21
22079802,"http://dbpedia.org/resource/Georg_Gerson",1790-10-14,1825-02-16
39283516,"http://dbpedia.org/resource/Gautam_Choudhury",1940-04-24,
177823,"http://dbpedia.org/resource/Gavin_Bryars",1943-01-16,
7690879,"http://dbpedia.org/resource/Gay_Kayler",1941-09-27,
5507014,"http://dbpedia.org/resource/Gaye_Adegbalola",1944-03-21,
3521750,"http://dbpedia.org/resource/Gayla_Peevey",1943-03-08,
56857013,"http://dbpedia.org/resource/Geff_Harrison",1946-08-24,
53012546,"http://dbpedia.org/resource/Gene_%22Birdlegg%22_Pittman",1947-05-10,
17712789,"http://dbpedia.org/resource/Gene_Bertoncini",1937-04-06,
12291593,"http://dbpedia.org/resource/Gene_Bradley_Fisk",1935-08-20,
1181416,"http://dbpedia.org/resource/Gene_Chandler",1937-07-06,
27306255,"http://dbpedia.org/resource/Gene_Cornish",1944-05-14,
2704521,"http://dbpedia.org/resource/Gene_Cotton",1944-06-30,
592582,"http://dbpedia.org/resource/Gene_Greene",1877-06-09,
42643730,"http://dbpedia.org/resource/Gene_Maltais",1933-05-21,
5766505,"http://dbpedia.org/resource/Gene_Parsons",1944-09-04,
36809553,"http://dbpedia.org/resource/Gene_Paul",1944-08-20,
16236857,"http://dbpedia.org/resource/Gene_Perla",1940-03-01,
29076947,"http://dbpedia.org/resource/Gene_Pierson",1946-04-29,
12167733,"http://dbpedia.org/resource/Gene_Quill",1927-12-15,
5468615,"http://dbpedia.org/resource/Gene_Watson",1943-10-11,
14085626,"http://dbpedia.org/resource/Gennady_Gladkov",1935-02-18,
40231716,"http://dbpedia.org/resource/Gennady_Kim",1946-09-17,
28502490,"http://dbpedia.org/resource/Gentry_McCreary",1941-09-19,
9174325,"http://dbpedia.org/resource/Geoff_Britton",1943-08-01,
24340766,"http://dbpedia.org/resource/Geoff_Heslop",1947-06-03,
8981793,"http://dbpedia.org/resource/Geoff_Leigh",1945-10-05,
52526108,"http://dbpedia.org/resource/Geoff_Levin",1945-09-14,
7162761,"http://dbpedia.org/resource/Geoff_Morrow",1942-05-16,
5482157,"http://dbpedia.org/resource/Geoff_Muldaur",1943-08-12,
13338397,"http://dbpedia.org/resource/Geoff_Turton",1944-03-11,
41022999,"http://dbpedia.org/resource/Geoff_Unwin",1936-10-08,
13860193,"http://dbpedia.org/resource/Georg_Malmstén",1902-06-27,1981-05-25
1573556,"http://dbpedia.org/resource/Georg_Ots",1920-03-21,1975-09-05
20401838,"http://dbpedia.org/resource/Georg_Schumann_(composer)",1866-10-25,1952-05-23
2872947,"http://dbpedia.org/resource/George_%22Harmonica%22_Smith",1924-04-22,1983-10-02
25459639,"http://dbpedia.org/resource/George_%22Mojo%22_Buford",1929-11-10,2011-10-11
2040345,"http://dbpedia.org/resource/George_Adams_(musician)",1940-04-29,1992-11-14
193089,"http://dbpedia.org/resource/George_Antheil",1900-07-08,1959-02-12
3473413,"http://dbpedia.org/resource/George_Avakian",1919-03-15,2017-11-22
53130725,"http://dbpedia.org/resource/George_Barati",1913-04-03,1996-06-22
3729483,"http://dbpedia.org/resource/George_Barnes_(musician)",1921-07-17,1977-09-05
2892087,"http://dbpedia.org/resource/George_Bassman",1914-02-07,1997-06-26
2845346,"http://dbpedia.org/resource/George_Beauchamp",1899-03-18,1941-03-20
2281945,"http://dbpedia.org/resource/George_Beverly_Shea",1909-02-01,2013-04-16
1509455,"http://dbpedia.org/resource/George_Botsford",1874-02-24,1949-02-01
24011970,"http://dbpedia.org/resource/George_Britton_(musician)",1910-10-19,2010-02-12
3192326,"http://dbpedia.org/resource/George_Bruns",1914-07-03,1983-05-23
8062336,"http://dbpedia.org/resource/George_Canseco",1934-04-23,2004-11-19
4462567,"http://dbpedia.org/resource/George_Cates",1911-10-19,2002-05-10
2009358,"http://dbpedia.org/resource/George_David_Weiss",1921-04-09,2010-08-23
63545404,"http://dbpedia.org/resource/George_De_Cairos_Rego",1858-01-01,1946-11-29
328293,"http://dbpedia.org/resource/George_Duke",1946-01-12,2013-08-05
5204754,"http://dbpedia.org/resource/George_Duning",1908-02-25,2000-02-27
871818,"http://dbpedia.org/resource/George_Forrest_(author)",1915-07-31,1999-10-10
2171629,"http://dbpedia.org/resource/George_Frederick_Root",1820-08-30,1895-08-06
32972119,"http://dbpedia.org/resource/George_Garner",1892-04-16,1971-01-08
802346,"http://dbpedia.org/resource/George_Gaynes",1917-05-16,2016-02-15
13066,"http://dbpedia.org/resource/George_Gershwin",1898-09-26,1937-07-11
1875241,"http://dbpedia.org/resource/George_Goldner",1918-02-09,1970-04-15
26369533,"http://dbpedia.org/resource/George_Greeley",1917-07-23,2007-05-26
53233869,"http://dbpedia.org/resource/George_Haimsohn",1925-06-06,2003-01-17
400745,"http://dbpedia.org/resource/George_Hamilton_IV",1937-07-19,2014-09-17
12067270,"http://dbpedia.org/resource/George_Handy",1920-01-17,1997-01-08
12731,"http://dbpedia.org/resource/George_Harrison",1943-02-25,2001-11-29
12122260,"http://dbpedia.org/resource/George_Henry_Powell",1880-04-27,1951-12-03
54564052,"http://dbpedia.org/resource/George_Higgs",1930-03-09,2013-01-29
37133920,"http://dbpedia.org/resource/George_Jackson_(songwriter)",1945-03-12,2013-04-14
229023,"http://dbpedia.org/resource/George_Jones",1931-09-12,2013-04-26
36108388,"http://dbpedia.org/resource/George_Lashwood",1863-04-25,1942-01-20
38751666,"http://dbpedia.org/resource/George_Le_Brunn",1863-06-20,1905-12-18
336785,"http://dbpedia.org/resource/George_Lewis_(clarinetist)",1900-07-13,1968-12-31
65449303,"http://dbpedia.org/resource/George_Leyton",1864-04-28,1948-06-05
47140628,"http://dbpedia.org/resource/George_Marino",1947-04-15,2012-06-04
77179,"http://dbpedia.org/resource/George_Martin",1926-01-03,2016-03-08
11084263,"http://dbpedia.org/resource/George_Masso",1926-11-17,2019-10-22
12049261,"http://dbpedia.org/resource/George_McCorkle",1946-10-11,2007-06-29
2585692,"http://dbpedia.org/resource/Georg_Riedel_(jazz_musician)",1934-01-08,
11702222,"http://dbpedia.org/resource/Georg_Wadenius",1945-05-04,
491824,"http://dbpedia.org/resource/George_Baker_(Dutch_singer)",1944-12-08,
1397327,"http://dbpedia.org/resource/George_Bellamy_(musician)",1941-08-10,
12945,"http://dbpedia.org/resource/George_Benson",1943-03-22,
12408581,"http://dbpedia.org/resource/George_Biondo",1945-09-03,
182418,"http://dbpedia.org/resource/George_Brunies",1902-02-06,
3905270,"http://dbpedia.org/resource/George_Cables",1944-11-14,
106093,"http://dbpedia.org/resource/George_Clinton_(funk_musician)",1941-07-22,
2275728,"http://dbpedia.org/resource/George_Coleman",1935-03-08,
7380906,"http://dbpedia.org/resource/George_Duvivier",1920-08-17,
43993173,"http://dbpedia.org/resource/George_Faison",1945-12-21,
17878167,"http://dbpedia.org/resource/George_Freeman_(guitarist)",1927-04-10,
3291502,"http://dbpedia.org/resource/George_Golla",1935-05-10,
33851968,"http://dbpedia.org/resource/George_Grantham_(musician)",1947-01-20,
4497626,"http://dbpedia.org/resource/George_Gruntz",1932-06-24,
2278498,"http://dbpedia.org/resource/George_Lam",1947-10-12,
2434055,"http://dbpedia.org/resource/George_McCrae",1944-10-19,
50952519,"http://dbpedia.org/resource/George_McCurn",1920-01-21,
549191,"http://dbpedia.org/resource/George_Melly",1926-08-17,2007-07-05
1226826,"http://dbpedia.org/resource/George_Morgan_(singer)",1924-06-28,1975-07-07
1497246,"http://dbpedia.org/resource/George_Olsen",1893-03-18,1971-03-18
623861,"http://dbpedia.org/resource/George_Perle",1915-05-06,2009-01-23
16706033,"http://dbpedia.org/resource/George_Probert",1927-03-05,2015-01-10
63623130,"http://dbpedia.org/resource/George_R._Cavender",1919-10-10,2004-03-02
54966547,"http://dbpedia.org/resource/George_Reed_(musician)",1922-09-02,2011-10-09
56617346,"http://dbpedia.org/resource/George_Rhodes_(musician)",1918-10-10,1985-12-25
28412261,"http://dbpedia.org/resource/George_Richey",1935-11-30,2010-07-31
747731,"http://dbpedia.org/resource/George_Russell_(composer)",1923-06-23,2009-07-27
15031288,"http://dbpedia.org/resource/George_S._Davis",1906-08-19,1992-11-03
62306580,"http://dbpedia.org/resource/George_Savin_De_Chanéet",1861-01-01,1926-05-02
704076,"http://dbpedia.org/resource/George_Shearing",1919-08-13,2011-02-14
22742905,"http://dbpedia.org/resource/George_Shuffler",1925-04-11,2014-04-07
6314805,"http://dbpedia.org/resource/George_Van_Eps",1913-08-07,1998-11-29
742176,"http://dbpedia.org/resource/George_Walker_(composer)",1922-06-27,2018-08-23
877017,"http://dbpedia.org/resource/George_Wallington",1924-10-27,1993-02-15
1014049,"http://dbpedia.org/resource/George_Washington_Thomas",1883-03-09,1937-03-06
40710407,"http://dbpedia.org/resource/George_William_Torrance",1835-06-25,1907-08-27
1931951,"http://dbpedia.org/resource/George_Young_(rock_musician)",1946-11-06,2017-10-22
20827134,"http://dbpedia.org/resource/Georgeanna_Tillman",1944-02-06,1980-01-06
15324817,"http://dbpedia.org/resource/Georges_Arvanitas",1931-06-13,2005-09-25
325202,"http://dbpedia.org/resource/Georges_Brassens",1921-10-22,1981-10-29
851518,"http://dbpedia.org/resource/Georges_Delerue",1925-03-12,1992-03-20
11803566,"http://dbpedia.org/resource/Georges_Garvarentz",1932-04-01,1993-03-19
2121344,"http://dbpedia.org/resource/Georges_Moustaki",1934-05-03,2013-05-23
358387,"http://dbpedia.org/resource/Georges_Prêtre",1924-08-14,2017-01-04
20423042,"http://dbpedia.org/resource/Georges_Tzipine",1907-06-22,1987-12-08
34366342,"http://dbpedia.org/resource/Georgi_Minchev_(musician)",1943-04-09,2001-02-18
10669498,"http://dbpedia.org/resource/Georgi_Vinogradov",1908-11-16,1980-11-12
63076349,"http://dbpedia.org/resource/Georgia_Ann_Laster",1927-11-18,1961-09-04
7940785,"http://dbpedia.org/resource/Georgia_Brown_(English_singer)",1933-10-21,1992-07-05
43648607,"http://dbpedia.org/resource/Georgia_Carr",1925-06-20,1971-07-04
304355,"http://dbpedia.org/resource/Georgia_Gibbs",1918-08-17,2006-12-09
7957863,"http://dbpedia.org/resource/Georgie_Auld",1919-05-19,1990-01-08
41112643,"http://dbpedia.org/resource/Georgie_Price",1901-01-05,1964-05-10
37680306,"http://dbpedia.org/resource/Gepy_&_Gepy",1943-06-13,2010-07-03
33712189,"http://dbpedia.org/resource/Gerald_Danovitch",1932-02-24,1997-12-01
25145970,"http://dbpedia.org/resource/Gerald_Drucker",1925-08-05,2010-03-19
8933155,"http://dbpedia.org/resource/Gerald_Marks",1900-10-13,1997-01-27
7125708,"http://dbpedia.org/resource/Gerald_Wiggins",1922-05-12,2008-07-13
6433202,"http://dbpedia.org/resource/Gerald_Wilson",1918-09-04,2014-09-08
305481,"http://dbpedia.org/resource/Geraldine_Farrar",1882-02-28,1967-03-11
8210901,"http://dbpedia.org/resource/Geraldo_(bandleader)",1904-08-10,1974-05-04
63485603,"http://dbpedia.org/resource/Gerard_Schurmann",1924-01-19,2020-03-24
4169140,"http://dbpedia.org/resource/Gerard_Victory",1921-12-24,1995-03-14
46732565,"http://dbpedia.org/resource/Gerardo_Gandini",1936-10-16,2013-03-22
43520768,"http://dbpedia.org/resource/Gerd_Nienstedt",1932-07-10,1993-08-14
25277294,"http://dbpedia.org/resource/Gerhard_Aspheim",1930-09-27,2009-11-21
14921024,"http://dbpedia.org/resource/Germaine_Sablon",1899-07-19,1985-04-17
28367800,"http://dbpedia.org/resource/Jaime_Mendoza-Nava",1925-12-01,2005-05-31
152157,"http://dbpedia.org/resource/George_Miller_(filmmaker)",1945-03-03,
12452213,"http://dbpedia.org/resource/George_Paxton",1914-03-24,
11335288,"http://dbpedia.org/resource/George_Porter_Jr.",1947-12-26,
2080584,"http://dbpedia.org/resource/George_S._Clinton",1947-06-17,
31522537,"http://dbpedia.org/resource/George_Soulé_(musician)",1945-11-12,
2000238,"http://dbpedia.org/resource/George_Tickner",1946-09-08,
3840633,"http://dbpedia.org/resource/George_Wein",1925-10-03,
48761188,"http://dbpedia.org/resource/George_de_Fretes",1921-12-23,
1355256,"http://dbpedia.org/resource/Georgie_Fame",1943-06-26,
5614186,"http://dbpedia.org/resource/Gerald_Fried",1928-02-13,
62510982,"http://dbpedia.org/resource/Gerald_Hendrie",1935-10-28,
2175047,"http://dbpedia.org/resource/Geraldine_Hunt",1945-02-10,
20215313,"http://dbpedia.org/resource/Geraldo_Azevedo",1945-01-11,
11996447,"http://dbpedia.org/resource/Geraldo_Vandré",1935-09-12,
26139147,"http://dbpedia.org/resource/Gerard_Cox",1940-03-06,
51155127,"http://dbpedia.org/resource/Gerard_Vasilyev",1935-09-24,
2655534,"http://dbpedia.org/resource/Gerardo_Matos_Rodríguez",1897-03-28,
24397062,"http://dbpedia.org/resource/Gerardo_Velez",1947-08-15,
63003433,"http://dbpedia.org/resource/Gerhard_Heinz",1927-09-09,
57659872,"http://dbpedia.org/resource/Germaine_Bazzle",1932-03-28,
53920014,"http://dbpedia.org/resource/Jaime_Mendes",1913-08-20,
25326248,"http://dbpedia.org/resource/Jaime_Morey",1942-06-16,2015-07-07
31365582,"http://dbpedia.org/resource/Jaime_Torres_(musician)",1938-09-21,2018-12-24
27115879,"http://dbpedia.org/resource/Jair_Rodrigues",1939-02-06,2014-05-08
16639969,"http://dbpedia.org/resource/Jake_Hanna",1931-04-04,2010-02-12
863419,"http://dbpedia.org/resource/Jake_Hess",1927-12-24,2004-01-04
1273037,"http://dbpedia.org/resource/Jake_Thackray",1938-02-27,2002-12-24
695585,"http://dbpedia.org/resource/Jaki_Byard",1922-06-15,1999-02-11
932284,"http://dbpedia.org/resource/Jaki_Liebezeit",1938-05-26,2017-01-22
1695871,"http://dbpedia.org/resource/Jakob_Sande",1906-12-01,1967-03-16
27075958,"http://dbpedia.org/resource/Jakob_Stämpfli_(bass)",1934-10-26,2014-09-28
408222,"http://dbpedia.org/resource/Jalal_Mansur_Nuriddin",1944-07-24,2018-06-04
4938060,"http://dbpedia.org/resource/Jalal_Zolfonun",1937-03-07,2012-03-18
19508647,"http://dbpedia.org/resource/Jalil_Shahnaz",1921-05-22,2013-06-17
8009943,"http://dbpedia.org/resource/Jamelão",1913-05-12,2008-06-14
277129,"http://dbpedia.org/resource/James_%22Bubber%22_Miley",1903-04-02,1932-05-20
23703570,"http://dbpedia.org/resource/James_%22Stump%22_Johnson",1902-01-17,1969-12-05
20446894,"http://dbpedia.org/resource/James_%22Sugar_Boy%22_Crawford",1934-10-12,2012-09-15
52344298,"http://dbpedia.org/resource/James_%22Thunderbird%22_Davis",1938-11-10,1992-01-24
13715368,"http://dbpedia.org/resource/James_A._O'Flaherty",1942-07-26,2001-07-20
33217032,"http://dbpedia.org/resource/James_Austin_Butterfield",1897-05-02,1985-04-08
25094511,"http://dbpedia.org/resource/James_Avery_(musician)",1937-09-23,2009-03-08
67126759,"http://dbpedia.org/resource/James_Bellak",1813-03-01,1891-09-01
2237298,"http://dbpedia.org/resource/James_Blackwood",1919-08-04,2002-02-03
539970,"http://dbpedia.org/resource/James_Booker",1939-12-17,1983-11-08
3890492,"http://dbpedia.org/resource/James_Brockman",1886-12-08,1967-05-22
15766,"http://dbpedia.org/resource/James_Brown",1933-05-03,2006-12-25
19258941,"http://dbpedia.org/resource/James_Byrne_(musician)",1946-01-04,2008-11-08
924759,"http://dbpedia.org/resource/James_Carr_(musician)",1942-06-13,2001-01-07
14911354,"http://dbpedia.org/resource/James_Clay_(musician)",1935-09-08,1995-01-06
1301271,"http://dbpedia.org/resource/James_Cleveland",1931-12-05,1991-02-09
1646211,"http://dbpedia.org/resource/James_Cotton",1935-07-01,2017-03-16
30899835,"http://dbpedia.org/resource/James_Crutchfield",1912-05-25,2001-12-07
1593203,"http://dbpedia.org/resource/James_Dewar_(musician)",1942-10-12,2002-05-16
4204594,"http://dbpedia.org/resource/James_Gurley",1939-12-22,2009-12-20
25745471,"http://dbpedia.org/resource/James_Harman",1946-06-08,2021-05-23
44174896,"http://dbpedia.org/resource/James_Hotchkiss_Rogers",1857-02-07,1940-11-28
1005872,"http://dbpedia.org/resource/James_Jamerson",1936-01-29,1983-08-02
47103546,"http://dbpedia.org/resource/James_Johnston_(tenor)",1903-08-11,1991-10-17
29681216,"http://dbpedia.org/resource/James_Kent_(composer)",1700-03-13,1776-05-06
1869860,"http://dbpedia.org/resource/James_Last",1929-04-17,2015-06-09
38540660,"http://dbpedia.org/resource/James_Leroy",1947-04-03,1979-05-10
2999646,"http://dbpedia.org/resource/James_Lord_Pierpont",1822-04-25,1893-08-05
8836679,"http://dbpedia.org/resource/James_Moody_(saxophonist)",1925-03-26,2010-12-09
1758540,"http://dbpedia.org/resource/James_Nares_(composer)",1715-04-19,1783-02-10
28822725,"http://dbpedia.org/resource/James_O'Gwynn",1928-01-26,2011-01-19
212639,"http://dbpedia.org/resource/James_P._Johnson",1894-02-01,1955-11-17
981974,"http://dbpedia.org/resource/James_Reese_Europe",1881-02-22,1919-05-09
12179661,"http://dbpedia.org/resource/James_Thornton_(songwriter)",1861-12-05,1938-07-27
8385034,"http://dbpedia.org/resource/James_Tim_Brymn",1874-10-05,1946-10-03
27917160,"http://dbpedia.org/resource/James_V._Kern",1909-09-22,1966-11-09
673888,"http://dbpedia.org/resource/James_V._Monaco",1885-01-13,1945-10-16
52404906,"http://dbpedia.org/resource/James_W._Blake",1862-09-23,1935-05-24
7027740,"http://dbpedia.org/resource/James_W._Tate",1875-07-30,1922-02-05
39013754,"http://dbpedia.org/resource/James_Wayne_(R&B_musician)",1920-03-03,1978-03-31
2107193,"http://dbpedia.org/resource/Jaimoe",1944-07-08,
4677458,"http://dbpedia.org/resource/Jake_Holmes",1939-12-28,
63451399,"http://dbpedia.org/resource/Jamal_Kochangadi",1944-04-30,
47931992,"http://dbpedia.org/resource/James_Anthony_Carmichael",1941-09-14,
739770,"http://dbpedia.org/resource/James_Blood_Ulmer",1940-02-08,
3516259,"http://dbpedia.org/resource/James_Bowman_(countertenor)",1941-11-06,
164426,"http://dbpedia.org/resource/James_Burton",1939-08-21,
31730981,"http://dbpedia.org/resource/James_Ervan_Parker",1942-12-21,
19215530,"http://dbpedia.org/resource/James_Gadson",1939-06-17,
221549,"http://dbpedia.org/resource/James_Galway",1939-12-08,
19335774,"http://dbpedia.org/resource/James_Lee_Stanley",1946-04-30,
3674290,"http://dbpedia.org/resource/James_Mtume",1946-01-03,
1305552,"http://dbpedia.org/resource/James_Pankow",1947-08-20,
50771743,"http://dbpedia.org/resource/James_Senese",1945-01-06,
12719116,"http://dbpedia.org/resource/James_Spaulding",1937-07-30,
2953954,"http://dbpedia.org/resource/James_Swearingen",1947-09-26,
10787373,"http://dbpedia.org/resource/James_Talley",1943-11-09,
3928160,"http://dbpedia.org/resource/Jamey_Aebersold",1939-07-21,
51144282,"http://dbpedia.org/resource/Jan_Crutchfield",1938-02-26,2012-10-30
63033206,"http://dbpedia.org/resource/Jan_Drozdowski",1857-02-02,1918-01-21
36719154,"http://dbpedia.org/resource/Jan_Erik_Kongshaug",1944-07-04,2019-11-05
1698393,"http://dbpedia.org/resource/Jan_Howard",1929-03-13,2020-03-28
28297721,"http://dbpedia.org/resource/Jan_Høiland",1939-02-06,2017-06-07
914429,"http://dbpedia.org/resource/Jan_Johansson_(jazz_musician)",1931-09-16,1968-11-09
59622163,"http://dbpedia.org/resource/Jan_Kalicki",1922-01-28,1953-11-25
2032932,"http://dbpedia.org/resource/Jan_Kiepura",1902-05-16,1966-08-15
65327801,"http://dbpedia.org/resource/Jan_Krenz",1926-07-14,2020-09-15
56557365,"http://dbpedia.org/resource/Jan_Laurens_Hartong",1941-11-05,2016-05-01
9353659,"http://dbpedia.org/resource/Jan_Nepomucen_Bobrowicz",1805-05-12,1881-11-02
4300335,"http://dbpedia.org/resource/Jan_Rubeš",1920-06-06,2009-06-29
4169958,"http://dbpedia.org/resource/Jan_Savitt",1907-09-04,1948-10-04
63264274,"http://dbpedia.org/resource/Jan_Vyčítal",1942-03-08,2020-03-01
1520351,"http://dbpedia.org/resource/Jane_Dornacker",1947-10-01,1986-10-22
3042152,"http://dbpedia.org/resource/Jane_Froman",1907-11-10,1980-04-22
3837697,"http://dbpedia.org/resource/Jane_Jarvis",1915-10-31,2010-01-25
50557394,"http://dbpedia.org/resource/Jane_Little_(musician)",1929-02-02,2016-05-15
183753,"http://dbpedia.org/resource/Jane_Wyman",1917-01-05,2007-09-10
31443807,"http://dbpedia.org/resource/Janet_Banzet",1934-05-17,1971-07-29
9619211,"http://dbpedia.org/resource/Janet_Blair",1921-04-23,2007-02-19
21078076,"http://dbpedia.org/resource/Janet_Lawson",1940-11-13,2021-01-22
3839200,"http://dbpedia.org/resource/Janette_Carter",1923-07-02,2006-01-22
48384031,"http://dbpedia.org/resource/Janice_Torre",1914-08-17,1985-02-21
3919037,"http://dbpedia.org/resource/Janika_Balaž",1925-12-23,1988-11-12
15902724,"http://dbpedia.org/resource/Janine_Micheau",1914-04-17,1976-10-18
50127636,"http://dbpedia.org/resource/Janine_Reding",1920-11-21,2015-12-31
23283034,"http://dbpedia.org/resource/Janis_Hansen_(singer)",1942-10-10,2017-10-04
16245,"http://dbpedia.org/resource/Janis_Joplin",1943-01-19,1970-10-04
10290819,"http://dbpedia.org/resource/Janis_Martin",1940-03-27,2007-09-03
18078740,"http://dbpedia.org/resource/Jansug_Kakhidze",1935-05-26,2002-03-07
31964798,"http://dbpedia.org/resource/Janusz_Kruk",1946-08-07,1992-05-18
5764054,"http://dbpedia.org/resource/Jarosław_Kukulski",1944-05-25,2010-09-13
7602899,"http://dbpedia.org/resource/Jascha_Brodsky",1907-06-06,1997-03-03
312284,"http://dbpedia.org/resource/Jascha_Heifetz",1901-02-02,1987-12-10
38126556,"http://dbpedia.org/resource/Jascha_Spivakovsky",1896-08-18,1970-03-23
1176977,"http://dbpedia.org/resource/Jasraj",1930-01-28,2020-08-17
46518838,"http://dbpedia.org/resource/Javier_Krahe",1944-03-30,2015-07-12
22947883,"http://dbpedia.org/resource/Jay_Chevalier",1936-03-04,2019-03-30
28108296,"http://dbpedia.org/resource/Jay_Epae",1933-03-07,1994-07-25
316771,"http://dbpedia.org/resource/Jay_McShann",1916-01-12,2006-12-07
13199358,"http://dbpedia.org/resource/Jay_Migliori",1930-11-14,2001-09-02
43457212,"http://dbpedia.org/resource/Jay_Owens_(musician)",1947-09-06,2005-11-26
5074940,"http://dbpedia.org/resource/Jay_Traynor",1943-03-30,2014-01-02
18649676,"http://dbpedia.org/resource/Jaybird_Coleman",1896-05-20,1950-01-28
40246161,"http://dbpedia.org/resource/Jaymala_Shiledar",1926-08-21,2013-08-08
2553132,"http://dbpedia.org/resource/Jayne_Cortez",1934-05-10,2012-12-28
21261085,"http://dbpedia.org/resource/Jamuna_Rani",1938-05-17,
1006384,"http://dbpedia.org/resource/Jan_Akkerman",1946-12-24,
14768731,"http://dbpedia.org/resource/Jan_Bradley",1943-07-06,
22301938,"http://dbpedia.org/resource/Jan_Fryderyk_Dobrowolski",1944-07-09,
442309,"http://dbpedia.org/resource/Jan_Garbarek",1947-03-04,
13269522,"http://dbpedia.org/resource/Jan_Garber",1894-11-05,
10003835,"http://dbpedia.org/resource/Jan_Kanty_Pawluśkiewicz",1942-10-13,
17254877,"http://dbpedia.org/resource/Jana_Jae",1943-08-30,
65160127,"http://dbpedia.org/resource/Janali_Akbarov",1940-03-10,
1374499,"http://dbpedia.org/resource/Jane_Morgan",1924-05-03,
1007220,"http://dbpedia.org/resource/Jane_Olivor",1947-05-18,
218585,"http://dbpedia.org/resource/Jane_Powell",1929-04-01,
5950616,"http://dbpedia.org/resource/Jane_Relf",1947-03-07,
24033075,"http://dbpedia.org/resource/Janez_Matičič",1926-06-03,
7616967,"http://dbpedia.org/resource/Janie_Bradford",1939-06-02,
2541444,"http://dbpedia.org/resource/Janie_Fricke",1947-12-19,
32073239,"http://dbpedia.org/resource/Janko_Nilović",1941-05-20,
43593101,"http://dbpedia.org/resource/Janne_Lucas_Persson",1947-10-03,
4726927,"http://dbpedia.org/resource/Janne_Schaffer",1945-09-24,
44349564,"http://dbpedia.org/resource/Jared_Spears",1936-08-15,
36282672,"http://dbpedia.org/resource/Jaroslav_Erno_Šedivý",1947-10-15,
31785411,"http://dbpedia.org/resource/Jaroslav_Hutka",1947-04-21,
61512812,"http://dbpedia.org/resource/Jaroslav_Jeroným_Neduha",1945-08-07,
43450420,"http://dbpedia.org/resource/Jaroslav_Uhlíř",1945-09-14,
23528898,"http://dbpedia.org/resource/Javad_Yasari",1947-03-14,
